"title","city","address","phone","imageUrl","website","rank","categoryName","url","totalScore","state"
"Dr Bhede Hospital","Chandrapur","X73W+VQM, Kasturba Rd, kumbhar ward, Chandrapur, Maharashtra 442402, India",,"https://lh5.googleusercontent.com/p/AF1QipP-8PFFo9CkBVWRJWfX-TQvcRyViGlhJtNrg209=w426-h240-k-no",,"17","Hospital","https://www.google.com/maps/search/?api=1&query=Dr%20Bhede%20Hospital&query_place_id=ChIJI4SNQjbV0jsRlqfnVsYXPjM","4.8","Maharashtra"
"Triukh Hospital","Akola","118, Kediya Plot, Jatharpeth, Akola, Maharashtra, India","+91 94221 61652","https://lh4.googleusercontent.com/DMZ52NLgnfZvmG-F9r4z-JZ8t9ENK9XsW2sP84I97ym6zb0cKUa1gkyD8xJnlzI=w426-h240-k-no",,"19","Psychiatric hospital","https://www.google.com/maps/search/?api=1&query=Triukh%20Hospital&query_place_id=ChIJI9O1Vh4u1zsRP1IloJzRwzg","4.6","Maharashtra"
"Dr Harshal Chandak","Akola","Basement, Nishant Tower, Mahatma Gandhi Rd, Akola, Maharashtra 444001, India","+91 94221 71099","https://lh5.googleusercontent.com/p/AF1QipNrZ5t8kSccEMMEncUeEnm5OBFO_N5VNT7GRqO3=w408-h544-k-no","https://book-appointment.healthplix.com/dr-harshal-b--chandak-neuropsychiatry-gandhi-road-akola","17","Doctor","https://www.google.com/maps/search/?api=1&query=Dr%20Harshal%20Chandak&query_place_id=ChIJu_1-O-sx1zsRS8ZPqUdhvDM","4","Maharashtra"
"Dr. Radhika Kelkar : Harmony Clinic : Mental Health And Child & Adolescent Guidance Clinic.","Akola","Lady Hardinge Rd, New Radhakisan Plots, Akola, Maharashtra 444001, India",,"https://lh5.googleusercontent.com/p/AF1QipP6uVKzN615ZGnA-Pr6E4QuV7d7w5Il8GvmGXcj=w427-h240-k-no",,"14","Child psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Radhika%20Kelkar%20%3A%20Harmony%20Clinic%20%3A%20Mental%20Health%20And%20Child%20%26%20Adolescent%20Guidance%20Clinic.&query_place_id=ChIJp5D1Ks8x1zsR6UopcUco7DY","4.4","Maharashtra"
"Asha kiran Hospital",,"Cement Godown, Akot Road, Maharashtra 444005, India",,"https://lh5.googleusercontent.com/p/AF1QipNWLXBiO6yvbsWoXsHiffe9PC8GjR3Qz6fBcXXH=w408-h306-k-no",,"16","Psychiatric hospital","https://www.google.com/maps/search/?api=1&query=Asha%20kiran%20Hospital&query_place_id=ChIJu3c2begx1zsRP15jCXvsl4k","5","Maharashtra"
"Pendharkar Neuropsychiatry Care","Akola","Mashruwala Hospital, In front of Open air theatre Besides, Amrut Wadi Marg, Akola, Maharashtra 444001, India","+91 70571 38054","https://lh5.googleusercontent.com/p/AF1QipNU25JOhZ9UftPWfr6HyIYZSsJrtEa7WPhv-2nH=w427-h240-k-no","http://www.brainmindhealing.com/","12","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Pendharkar%20Neuropsychiatry%20Care&query_place_id=ChIJN420sB8u1zsRv3wo-2iYWZg","4.9","Maharashtra"
"Best Psychiatrist in Akola","Akola","Kelkar Hospital, Ramdaspeth, Akola, Maharashtra 444001, India",,"https://lh5.googleusercontent.com/p/AF1QipN6Bg7EgidaUiddoL7XJI9HgCtKRKSKCfyChJHC=w408-h306-k-no",,"5","Psychiatric hospital","https://www.google.com/maps/search/?api=1&query=Best%20Psychiatrist%20in%20Akola&query_place_id=ChIJu7xBYBcx1zsR2zCUJS-RXy8","5","Maharashtra"
"Dr Deepak Kelkar","Akola","Arvinda Ghosh Marg, Ramdaspeth, Akola, Maharashtra 444001, India",,"https://lh5.googleusercontent.com/p/AF1QipPu0hkTHOy6HGb2acO7skTAYuZoK1uGCzogxMJ0=w408-h725-k-no","http://www.drkelkarhospital.com/","4","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr%20Deepak%20Kelkar&query_place_id=ChIJN2SSjbEx1zsRH6LdsIK5le4","4.7","Maharashtra"
"Dr. Radhika Kelkar - Psychiatrist in Akola, Specialized in Child Psychiatry & Psychotherapy / Counselling","Akola","Kelkar Neuropsychiatry Hospital, Child Psychiatry Clinic & Deaddiction Centre Clinic Ramdas Peth, near Railway Station, Maharashtra 444001, India",,"https://lh5.googleusercontent.com/p/AF1QipMiuAeExNEqgu6x_OilT35Q3r6KUqYZQ1yXgwdH=w426-h240-k-no",,"3","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Radhika%20Kelkar%20-%20Psychiatrist%20in%20Akola%2C%20Specialized%20in%20Child%20Psychiatry%20%26%20Psychotherapy%20%2F%20Counselling&query_place_id=ChIJtbhi_Q0x1zsRaDJ0inbJEv4","4.9","Maharashtra"
"Dr. Amol Kelkar - Psychiatrist in Akola","Akola","Kelkar Hospital, near railway station, Ramdaspeth, Akola, Maharashtra 444001, India","+91 96578 94306","https://lh5.googleusercontent.com/p/AF1QipMdA4n-mP2MSDMqhGYX1ZtM_K3TPd0LLTYp1_FK=w426-h240-k-no",,"2","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Amol%20Kelkar%20-%20Psychiatrist%20in%20Akola&query_place_id=ChIJfatsaRAx1zsRE5KBIRUyjk8","4.9","Maharashtra"
"Bhede Hospital","Chandrapur","D.G.Tukum, Jairaj Nagar, Tukum, Chandrapur, Maharashtra 442401, India",,,,"16","Hospital","https://www.google.com/maps/search/?api=1&query=Bhede%20Hospital&query_place_id=ChIJAQAAANDV0jsReiU4vhKypH8","3.4","Maharashtra"
"Psychological counseling centre","Brahmapuri","Tiwari layout, Chandgaon Rd, behind sawji hospital, Kapilvastu Nagar, Brahmapuri, Maharashtra 441206, India","+91 72198 08600","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=40zU41KfHTKnzgyoqTszaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.1333&pitch=0&thumbfov=100","https://www.psychologicalcounselingcenter.in/","13","Psychologist","https://www.google.com/maps/search/?api=1&query=Psychological%20counseling%20centre&query_place_id=ChIJWYJwEIqbLDoR6YhHOmuIH2c","5","Maharashtra"
"closed","Chandrapur","Sai plaza, Kasturba Rd, chota Bazar, Chandrapur, Maharashtra 442402, India","+91 89892 64139","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lrzPaci0WJ5i1REG-t9zMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=71.16503&pitch=0&thumbfov=100",,"11","Doctor","https://www.google.com/maps/search/?api=1&query=closed&query_place_id=ChIJOdnfC7No1TsRcGWa15KMvEo","5","Maharashtra"
"Dr. Snehal Wasade Clinic","Chandrapur","Akashwani Rd, Civil Lines, Chandrapur, Maharashtra 442402, India","+91 95611 74854","https://lh4.googleusercontent.com/eFbgrPqbKCKDJBAJeTGj2Y7WxpUDwmIfU3POVtE7FD2sYesQ5N8wTvKQfWLN9RY=w426-h240-k-no",,"10","Medical clinic","https://www.google.com/maps/search/?api=1&query=Dr.%20Snehal%20Wasade%20Clinic&query_place_id=ChIJHQtJgs3V0jsRpOcS-xosJL4","4.8","Maharashtra"
"Dr SHIPE'S HOSPITAL & SAISEVA MEDICAL STORE","Dusarbid","On, Opposite to Shivni Road, Jalna - Mehkar Rd, Dusarbid, Maharashtra 443308, India",,"https://lh5.googleusercontent.com/p/AF1QipMaA5lNY7VpChU3_HHtRhSRR9irH8XJXjVJwnWi=w426-h240-k-no",,"28","Private hospital","https://www.google.com/maps/search/?api=1&query=Dr%20SHIPE'S%20HOSPITAL%20%26%20SAISEVA%20MEDICAL%20STORE&query_place_id=ChIJA8e6N9hx2jsRNeXuPrjoL_c","3.7","Maharashtra"
"Dr.Nakshane Clinic","Chandrapur","W8P7+6FR, Babupeth, Chandrapur, Maharashtra 442403, India","+91 98227 08430","https://lh5.googleusercontent.com/p/AF1QipOjFWrEhu2QkWwCyIOu0mDat56o1Q-TXGlJ4eGo=w426-h240-k-no",,"7","Medical clinic","https://www.google.com/maps/search/?api=1&query=Dr.Nakshane%20Clinic&query_place_id=ChIJR4EVpmrU0jsRV7T44wve2zQ","4.9","Maharashtra"
"CUBE Neuro Psychiatric Clinic & De - Addiction Center","Chandrapur","Dwarka Apartments, Haweli Garden Chowk, Akashwani Rd, Bhavnath Maharaj Society, Venkatesh Housing Society, Wadgaon, Chandrapur, Maharashtra 442402, India","+91 72194 43430","https://lh5.googleusercontent.com/p/AF1QipPxvQXnI_tzjS9HGOkaYBhJuCOdILJxwnvESdB4=w425-h240-k-no",,"6","Hospital","https://www.google.com/maps/search/?api=1&query=CUBE%20Neuro%20Psychiatric%20Clinic%20%26%20De%20-%20Addiction%20Center&query_place_id=ChIJKW0t-inV0jsRvykZYW_lxas","5","Maharashtra"
"Om Hospital","Jalna","Near Shivaji Statue, Gawali Pura, Jalna, Maharashtra 431203, India","+91 2482 230 905","https://lh5.googleusercontent.com/p/AF1QipOH_UTsCdTDXFL4h9PNetcAlGjmAHYu9GGtTudR=w408-h544-k-no","http://omhospital.in/","27","Specialized hospital","https://www.google.com/maps/search/?api=1&query=Om%20Hospital&query_place_id=ChIJTcfs5ONZ2jsRLu256DVlxoc","3.9","Maharashtra"
"Warkad Hospital","Jalna","Jai Shankar Nagar, Shree Krishna Nagar, Jalna, Maharashtra 431203, India","+91 2482 229 061","https://lh5.googleusercontent.com/p/AF1QipPqSxYSi9_sWgo25kX7hcz_KYoC22E99KU7_oqv=w426-h240-k-no",,"26","Hospital","https://www.google.com/maps/search/?api=1&query=Warkad%20Hospital&query_place_id=ChIJLZPlVK1Q2jsRkVgs-pyHUjk","4.1","Maharashtra"
"Rajendra Hospital","Jalna","Opp Bagdia International Hotel, Shree Krishna Nagar, Jalna, Maharashtra 431203, India","+91 2482 229 700","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E3dsBLeOhhRFNNfxobRMmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.8838&pitch=0&thumbfov=100",,"25","Hospital","https://www.google.com/maps/search/?api=1&query=Rajendra%20Hospital&query_place_id=ChIJsUWzSFJX2jsR3JILeCbPXHc","4.2","Maharashtra"
"AASHA CLINIC","Jalna","VV2R+F55, Sambhaji Nagar, Jalna, Maharashtra 431203, India","+91 98693 50628","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2TzFaaooJ4EfA3Q3jrc5rQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.26328&pitch=0&thumbfov=100",,"23","Hospital","https://www.google.com/maps/search/?api=1&query=AASHA%20CLINIC&query_place_id=ChIJ7QFOLU5X2jsRLn7XbEECZ1o","5","Maharashtra"
"Dr. Anand kale -Mental Health Hospital Psychiatrist in aurangabad","Chhatrapati Sambhaji Nagar","First Floor, Plot No. 1,Gokul Sweet Corner Vivekanand nagar, Pundlik Nagar Rd, near Tapadiya Park, Sector N 4, Cidco, Chhatrapati Sambhaji Nagar, Maharashtra 431001, India","+91 88063 85386","https://lh5.googleusercontent.com/p/AF1QipNU2Y-gHPhw5keqU6pb5BH-iWXd0QPjsl55n7PI=w408-h725-k-no","https://dranandkale.com/","17","Psychiatric hospital","https://www.google.com/maps/search/?api=1&query=Dr.%20Anand%20kale%20-Mental%20Health%20Hospital%20Psychiatrist%20in%20aurangabad&query_place_id=ChIJ3fQ6ch-j2zsRlVWhMigz0jc","3","Maharashtra"
"Awake Psychiatry Clinic","Buldhana","G5MF+P3X, Suvarna Nagaar, Buldhana, Maharashtra 443001, India","+91 72622 42763","https://lh5.googleusercontent.com/p/AF1QipPk1qwdTVzp_5HBPf9froI5qdfGmBhUI1ekTYa9=w408-h298-k-no",,"16","Hospital","https://www.google.com/maps/search/?api=1&query=Awake%20Psychiatry%20Clinic&query_place_id=ChIJ5VXwVP_12TsRi52ZSCX6a-w","4.8","Maharashtra"
"Dr.Jadhav Snehdeep Neuropsychiatrist and Sexologist","Chhatrapati Sambhaji Nagar","Near V9G8+C6H, Jalgaon Rd Jalgaon Road E/1, Sector, Town Center, Chhatrapati Sambhaji Nagar, Maharashtra 431001, India","+91 90282 88767","https://lh5.googleusercontent.com/p/AF1QipPQLT5XH6A1gCIgDk2_JjGJafi-cT9m_4W5c27_=w408-h544-k-no",,"15","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.Jadhav%20Snehdeep%20Neuropsychiatrist%20and%20Sexologist&query_place_id=ChIJra1Y9-Cj2zsRdjIEVeIkMJ4","5","Maharashtra"
"Rathi Psychiatric Clinic राठी सायकीयट्रीक किलनिक","Chhatrapati Sambhaji Nagar","petrol pump, Ground Floor,Sarita Residency,Plot no.30,Sukhad Sahwas nagar,Laxmi Nagar road, Behind Penalty Box Turf, behind Penaly box turf, on right side, road Before, Shivaji Nagar, Garkheda Area, Maharashtra 431009, India","+91 94051 04506","https://lh5.googleusercontent.com/p/AF1QipNWjkB6tVAthewoSl4ol-KPdZ8hTm9naYXfvUC9=w408-h282-k-no",,"13","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Rathi%20Psychiatric%20Clinic%20%E0%A4%B0%E0%A4%BE%E0%A4%A0%E0%A5%80%20%E0%A4%B8%E0%A4%BE%E0%A4%AF%E0%A4%95%E0%A5%80%E0%A4%AF%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%95%20%E0%A4%95%E0%A4%BF%E0%A4%B2%E0%A4%A8%E0%A4%BF%E0%A4%95&query_place_id=ChIJDxgiNISi2zsRQo9z27_dgjY","4.5","Maharashtra"
"Utkarsh Psychiatrist","Chhatrapati Sambhaji Nagar","Tea Point, Plot 12/13 Sector H, Jalgaon Rd, near Harsool, Cidco, Chhatrapati Sambhaji Nagar, Maharashtra 431001, India",,"https://lh5.googleusercontent.com/p/AF1QipNNfYE_00qji0_n8b2tvoZHdJSM8EnPwlxyLUbS=w532-h240-k-no",,"12","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Utkarsh%20Psychiatrist&query_place_id=ChIJAVnmDoG92zsR2bRy5iGg2Dg","4.5","Maharashtra"
"Dr. Patankar's Psychiatry Clinic & Child Guidance Center","Chhatrapati Sambhaji Nagar","Antarang Neuropsychiatry Hospital, Sant Eknath Housing Society, Plot no 26, Akashwani Rd, near Sai Mandir, Kailash Nagar, Chowk, Chhatrapati Sambhaji Nagar, Maharashtra 431009, India",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lfIl5wkWRIOTZ2eLEaEjww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=248.06113&pitch=0&thumbfov=100",,"11","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Patankar's%20Psychiatry%20Clinic%20%26%20Child%20Guidance%20Center&query_place_id=ChIJXazyuZ2i2zsRKc47O-WYvP8","4.5","Maharashtra"
"Mind-Xone Psychiatry Clinic","Chhatrapati Sambhaji Nagar","Plot No 31 ,First Floor New Shanti niketan Colony Opposite Orchid Furnishing ,Near Pande security Office Akashwani Trimurthy, Chowk Road, Chhatrapati Sambhaji Nagar, Maharashtra 431001, India","+91 99657 31731","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CW2eamNTHmTPEmZ5XBW3OQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=174.78091&pitch=0&thumbfov=100",,"9","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Mind-Xone%20Psychiatry%20Clinic&query_place_id=ChIJQXCbagCj2zsRXINXyNzsFz4","5","Maharashtra"
"Surgitech Hospital","Wani","survey no-95, Plot no-1, 3, Brahmani Road, Wani, Maharashtra 445304, India","+91 86055 55180","https://lh5.googleusercontent.com/p/AF1QipPzmk0wvJBIaqcApDtLrmkwjCPeXy6O3_7R_fbw=w426-h240-k-no","https://www.surgitechhospital.com/","21","Hospital","https://www.google.com/maps/search/?api=1&query=Surgitech%20Hospital&query_place_id=ChIJm6E9K44f0zsRwH_QzNb95wA","5","Maharashtra"
"Manas Hospital","Jalna","Nhava Choufully, beside Ryan International School, Jalna, Maharashtra 431203, India","+91 97663 80098","https://lh5.googleusercontent.com/p/AF1QipPBKbnLKkw5Yz_whF-_ol71KLkB8T2mlENI4d1w=w408-h306-k-no","https://book-appointment.healthplix.com/dr-prakash-ambekar-neuropsychiatry--shakuntala-nagar-jalna","8","Doctor","https://www.google.com/maps/search/?api=1&query=Manas%20Hospital&query_place_id=ChIJdf66hOxZ2jsRuRhnT1E2eF0","4.5","Maharashtra"
"Dr Ghuge's Sukhkarta MindCare Clinic (Best Psychiatrist In Aurangabad)","Chhatrapati Sambhaji Nagar","N-9, M-2 Road, M-2 Bus Stop, Opp. Farshi Ground, Gujrathi Hospital, TV Centre Rd, beside Pankaj Medical, Hudco, Chhatrapati Sambhaji Nagar, Maharashtra 431001, India","+91 79776 37321","https://lh5.googleusercontent.com/p/AF1QipPCXk9kuhdsBZ4IcmtyvWZbcfSUfns1c6MOkNuL=w426-h240-k-no",,"7","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr%20Ghuge's%20Sukhkarta%20MindCare%20Clinic%20(Best%20Psychiatrist%20In%20Aurangabad)&query_place_id=ChIJsSAdtFSj2zsRv9aDwNUbUhc","4.9","Maharashtra"
"Manshakti psychiatry clinic and counselling centre","Chhatrapati Sambhaji Nagar","Malkhare building, Ward corporation office bajula, near Jawahar Nagar police station, Garkheda, Chhatrapati Sambhaji Nagar, Maharashtra 431009, India","+91 788 825 9656","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SK09FTFuIfEminmeIp270A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.46576&pitch=0&thumbfov=100",,"6","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Manshakti%20psychiatry%20clinic%20and%20counselling%20centre&query_place_id=ChIJTVhs6fmj2zsRksGY2gGxlRo","5","Maharashtra"
"Atharva Psychological Counselling & Testing Center","Jalna","Kalpana Appartment, Infront of ZP School, Railway Station Rd, Trimbakdas Mantri Nagar, Laxminarayanpura, Jalna, Maharashtra 431203, India","+91 94045 10200","https://lh5.googleusercontent.com/p/AF1QipMt_FbXFLJkflbYoCuCFcS7kaLhGeJko8YUKXw3=w408-h402-k-no",,"5","Psychologist","https://www.google.com/maps/search/?api=1&query=Atharva%20Psychological%20Counselling%20%26%20Testing%20Center&query_place_id=ChIJNbYlRQRX2jsRLGFv8aOU1Uk","5","Maharashtra"
"Dr. Kumarshri S. Saraswat | Best Psychiatry Doctor Near Me | 15 Years Exp. | Jalna","Jalna","Mind Care Hospital, Saraswat Residency, behind V.S.S College, Old, Nariman Nagar, Jalna, Maharashtra 431203, India","+91 80 4482 7377","https://lh5.googleusercontent.com/p/AF1QipOQ7o2BChPkqJ1_qN1DXgU8k_3P6EZV6UXHUKeS=w408-h408-k-no","https://www.apollo247.com/doctors/74fe45fe-77b3-49b5-9798-fc49f864a387?utm_source=gmb_docverse&utm_medium=clinics&utm_campaign=doctors","4","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Kumarshri%20S.%20Saraswat%20%7C%20Best%20Psychiatry%20Doctor%20Near%20Me%20%7C%2015%20Years%20Exp.%20%7C%20Jalna&query_place_id=ChIJ_Ya8YTxX2jsRe5tiyCNNcJQ",,"Maharashtra"
"Dr. Suraj Sethiya","Jalna","R.P.Road, near M B Readymade, Jalna, Maharashtra 431203, India",,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x1wa9sRqA1eczaPXlj35_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=220.66489&pitch=0&thumbfov=100",,"3","Mental health service","https://www.google.com/maps/search/?api=1&query=Dr.%20Suraj%20Sethiya&query_place_id=ChIJzy2KlTVZ2jsROEbAPosKLPU","5","Maharashtra"
"Ruby Hospital","Jalna","near Shani Temple, Bhumika, Badi Sadak, Jalna, Maharashtra 431203, India","+91 81043 32114","https://lh5.googleusercontent.com/p/AF1QipPz9I1901AYOfhECI8t_cXiCCMPgegGADFHf5pX=w408-h306-k-no","http://dhairyarehab.in/","2","Hospital","https://www.google.com/maps/search/?api=1&query=Ruby%20Hospital&query_place_id=ChIJ3RwDZ-NZ2jsRThj5ihobO2A","4.9","Maharashtra"
"Shivji Hospital","Chandrapur","Chandrapur - Jatpura Gate Rd, Jal Nagar Ward, Bazar Ward, Chandrapur, Maharashtra 442402, India","+91 7172 272 055","https://lh5.googleusercontent.com/p/AF1QipNbkKIPE_6UeIuOwdiINbrMesjPqtEQYxb3zgm6=w408-h510-k-no",,"7","Psychiatric hospital","https://www.google.com/maps/search/?api=1&query=Shivji%20Hospital&query_place_id=ChIJh7LSnS7U0jsRv9c0HQxaJxg","2.3","Maharashtra"
"Mind Care Hospital (Peace Centre)","Jalna","RVPW+RQX Saraswat Residency, Old, behind v.s.s. college, Nariman Nagar, Jalna, Maharashtra 431203, India","+91 95291 81899","https://lh5.googleusercontent.com/p/AF1QipPUzoKFInlPdT5p4ffRZxklwd2XT-Gn6brY8FWJ=w408-h493-k-no","https://www.apollo247.com/hospital/mind-care-hospital-8bf4be75-2d2f-4609-8f92-c0f77dbfb066?utm_source=gmb_docverse&utm_medium=clinics&utm_campaign=hospital","1","Psychiatric hospital","https://www.google.com/maps/search/?api=1&query=Mind%20Care%20Hospital%20(Peace%20Centre)&query_place_id=ChIJV7ORm19X2jsRE3qzzv4YTv8","4.9","Maharashtra"
"Dr. Ashish Kuthe","Warora","Gothi Medical Store, Mahabank Colony, Ambedkar Chowk, Warora, Maharashtra 442907, India","+91 95528 91857","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3nb6KiJq6ijaNE9FmFSCvg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.19287&pitch=0&thumbfov=100","https://www.mindandsexclinic.com/","6","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Ashish%20Kuthe&query_place_id=ChIJRywj-sgX0zsRNejEfW3NTDY",,"Maharashtra"
"डॉ इमरान अली शिवजी, मानसिक रोग व मेंदु रोग","Chandrapur","Dr Imran's Neuropsychiatry Hospital C/0 Shivji Hospital, Ground Floor Jetpura Gate, Road, Jal Nagar Ward, Chandrapur, Maharashtra 442401, India","+91 94206 14801","https://lh5.googleusercontent.com/p/AF1QipPngG7aD0e2Tcvm5y34bIP_8CCL-cT7jGjDjwsu=w408-h565-k-no",,"5","Psychiatric hospital","https://www.google.com/maps/search/?api=1&query=%E0%A4%A1%E0%A5%89%20%E0%A4%87%E0%A4%AE%E0%A4%B0%E0%A4%BE%E0%A4%A8%20%E0%A4%85%E0%A4%B2%E0%A5%80%20%E0%A4%B6%E0%A4%BF%E0%A4%B5%E0%A4%9C%E0%A5%80%2C%20%E0%A4%AE%E0%A4%BE%E0%A4%A8%E0%A4%B8%E0%A4%BF%E0%A4%95%20%E0%A4%B0%E0%A5%8B%E0%A4%97%20%E0%A4%B5%20%E0%A4%AE%E0%A5%87%E0%A4%82%E0%A4%A6%E0%A5%81%20%E0%A4%B0%E0%A5%8B%E0%A4%97&query_place_id=ChIJYZ_EzKrV0jsRB7TPfXA3GGc","1","Maharashtra"
"Dr.Deshpande Clinic","Chandrapur","MAHANKALI ROAD, Kasturba Rd, opp. Petrol pump, near Gujrati Bhavan, Chandrapur, Maharashtra 442402, India","+91 98222 29842","https://lh5.googleusercontent.com/p/AF1QipMdY68Sj_rncaivPj3KpHewqYlPN8UVa3RA9mWT=w527-h240-k-no","http://kdpsychiatrist.com/","4","Doctor","https://www.google.com/maps/search/?api=1&query=Dr.Deshpande%20Clinic&query_place_id=ChIJdaINmi7U0jsR18Y1PO4L5Oo","3.3","Maharashtra"
"mind revolution chandrapur","Chandrapur","behind Insight institute, Bapat Nagar, Postman Colony, Wadgaon, Chandrapur, Maharashtra 442401, India","+91 83789 64588","https://lh5.googleusercontent.com/p/AF1QipPAnU5ZyuRP0l0erHPeOhUzC3nAJdrGEFTlWD4Z=w408-h306-k-no",,"3","Psychologist","https://www.google.com/maps/search/?api=1&query=mind%20revolution%20chandrapur&query_place_id=ChIJ5zelBMPV0jsRayPBKIsm1W0","4.8","Maharashtra"
"Happiness Clinic- LSA","Chandrapur","2nd floor, above Om Shanti printers, near Hotel Lotus, Chandrapur, Maharashtra 442402, India","+91 82699 50099","https://lh5.googleusercontent.com/p/AF1QipOZkIpPSvBdhWOH2fmOO6SF5kZZ8-68oHGCVf_7=w408-h422-k-no","https://youtube.com/@dpbankar?si=xXsKeerSPU3uvwsa","2","Mental health service","https://www.google.com/maps/search/?api=1&query=Happiness%20Clinic-%20LSA&query_place_id=ChIJZ1uIl_7V0jsRc1diyWGQGkE","5","Maharashtra"
"Dr. Sachi Bang","Chandrapur","Dr. Kuber's, Shri Sai Divine Cure Multispecialty Hospital, Bhanapeth Ward, opposite SBI Main branch, CRC Colony, Chandrapur, Maharashtra 442402, India","+91 77679 67894","https://lh5.googleusercontent.com/p/AF1QipN7qw72hA31DjnZTfcKd_lcyDjWViVD97gPQ1wh=w408-h389-k-no","https://youtube.com/@Psychiatrist-SachiBang?si=jaVAT4wpOU_DHzkz","1","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr.%20Sachi%20Bang&query_place_id=ChIJXd5VnR3V0jsRTP9-od3Ff-U","4.8","Maharashtra"
"Dr Vinod Jadhao- Deaddiction & Neuropsychiatric Center","Yavatmal","Mainde Chauk, opposite Sukhakarta Hospital, Yavatmal, Maharashtra 445001, India","+91 96042 68425","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yKoB7zwZw-hTjSN3UOIE9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.45669&pitch=0&thumbfov=100","http://www.jadhaohospital.in/","3","Psychiatrist","https://www.google.com/maps/search/?api=1&query=Dr%20Vinod%20Jadhao-%20Deaddiction%20%26%20Neuropsychiatric%20Center&query_place_id=ChIJOdEkpj7p0zsR_auIsU-YbKY","4.6","Maharashtra"
